Creating surface profile...
Computing temperature evolution...
Visualisation
         40024054 function calls (39816329 primitive calls) in 67.037 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       89    0.000    0.000    0.001    0.000 pathlib.py:589(_from_parts)
        3    0.000    0.000    0.001    0.000 decoder.py:343(raw_decode)
       10    0.000    0.000    0.001    0.000 pythonapi.py:287(err_set_string)
       59    0.000    0.000    0.001    0.000 cgutils.py:889(is_neg_int)
     1616    0.001    0.000    0.001    0.000 builder.py:241(position_at_end)
      522    0.001    0.000    0.001    0.000 analysis.py:66(fix_point_progress)
        1    0.000    0.000    0.001    0.001 _threadsafety.py:1(<module>)
     7439    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
      510    0.000    0.000    0.001    0.000 instructions.py:121(descr_arg)
      366    0.001    0.000    0.001    0.000 byteflow.py:1325(append)
       20    0.000    0.000    0.001    0.000 typing.py:523(Optional)
       74    0.000    0.000    0.001    0.000 inspect.py:3206(__str__)
       20    0.000    0.000    0.001    0.000 core.py:4956(parseImpl)
        7    0.000    0.000    0.001    0.000 typing.py:2267(__new__)
     2674    0.001    0.000    0.001    0.000 npytypes.py:461(key)
        5    0.000    0.000    0.001    0.000 functools.py:745(<listcomp>)
        1    0.000    0.000    0.001    0.001 from_dataframe.py:1(<module>)
      644    0.001    0.000    0.001    0.000 numpy_support.py:394(<listcomp>)
        1    0.000    0.000    0.001    0.001 helpers.py:648(make_html_tags)
        1    0.000    0.000    0.001    0.001 helpers.py:590(_makeTags)
       12    0.000    0.000    0.001    0.000 _docstring.py:57(<listcomp>)
      275    0.000    0.000    0.001    0.000 compiler_machinery.py:201(add_pass)
      118    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
      143    0.001    0.000    0.001    0.000 controlflow.py:577(_find_back_edges)
        1    0.000    0.000    0.001    0.001 dviread.py:1(<module>)
     2087    0.001    0.000    0.001    0.000 sre_parse.py:287(tell)
       46    0.000    0.000    0.001    0.000 containers.py:313(__init__)
     6471    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
      455    0.000    0.000    0.001    0.000 interpreter.py:1680(get)
      118    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
        1    0.000    0.000    0.001    0.001 _csr.py:1(<module>)
        1    0.000    0.000    0.001    0.001 array_exprs.py:144(_handle_matches)
       11    0.000    0.000    0.001    0.000 transforms.py:361(with_lifting)
      165    0.000    0.000    0.001    0.000 functools.py:741(is_related)
       24    0.000    0.000    0.001    0.000 npydecl.py:267(generic)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ir.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _endian.py:1(<module>)
        7    0.000    0.000    0.001    0.000 typing.py:2247(_make_nmtuple)
     7995    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
        3    0.000    0.000    0.001    0.000 arrayobj.py:1206(src_getitem)
        2    0.000    0.000    0.001    0.001 _strptime.py:173(__init__)
        3    0.000    0.000    0.001    0.000 arrayobj.py:1026(begin_loops)
       31    0.000    0.000    0.001    0.000 typing.py:1223(__getitem__)
       12    0.000    0.000    0.001    0.000 codegen.py:569(create_ir_module)
      165    0.000    0.000    0.001    0.000 __init__.py:381(<genexpr>)
        1    0.000    0.000    0.001    0.001 _policybase.py:1(<module>)
     1126    0.001    0.000    0.001    0.000 ir.py:1243(append)
      544    0.001    0.000    0.001    0.000 ir.py:1481(get_definition)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:1(<module>)
       14    0.000    0.000    0.001    0.000 cgutils.py:618(loop_nest)
        1    0.000    0.000    0.001    0.001 listdecl.py:1(<module>)
      256    0.000    0.000    0.001    0.000 _methods.py:46(_sum)
      158    0.000    0.000    0.001    0.000 packer.py:170(_build_unflatten_code)
       11    0.001    0.000    0.001    0.000 ir_utils.py:2006(raise_on_unsupported_feature)
      174    0.001    0.000    0.001    0.000 pathlib.py:56(parse_parts)
      405    0.001    0.000    0.001    0.000 sre_parse.py:356(_escape)
        9    0.000    0.000    0.001    0.000 arrayobj.py:1027(<genexpr>)
      406    0.001    0.000    0.001    0.000 traceback.py:232(clear_frames)
     1235    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
       11    0.000    0.000    0.001    0.000 packer.py:104(from_arguments)
      523    0.001    0.000    0.001    0.000 warnings.py:458(__enter__)
      305    0.000    0.000    0.001    0.000 ir.py:196(short)
      634    0.001    0.000    0.001    0.000 builder.py:264(goto_block)
       13    0.000    0.000    0.001    0.000 base.py:661(get_return_value)
      257    0.001    0.000    0.001    0.000 missing.py:266(_isna_array)
        7    0.000    0.000    0.001    0.000 dataclasses.py:527(_init_fn)
      4/2    0.000    0.000    0.001    0.001 series.py:368(__init__)
        3    0.000    0.000    0.001    0.000 arrayobj.py:884(loop_head)
       81    0.000    0.000    0.001    0.000 builder.py:539(not_)
     4108    0.001    0.000    0.001    0.000 compiler.py:368(__getattr__)
      111    0.000    0.000    0.001    0.000 instructions.py:202(__init__)
      359    0.000    0.000    0.001    0.000 byteflow.py:1307(make_temp)
       53    0.000    0.000    0.001    0.000 typeinfer.py:196(__call__)
        1    0.000    0.000    0.001    0.001 legend.py:333(Legend)
      379    0.000    0.000    0.001    0.000 bytecode.py:184(next)
       11    0.000    0.000    0.001    0.000 transforms.py:522(find_setupwiths)
        1    0.000    0.000    0.001    0.001 pickle.py:197(<listcomp>)
     1005    0.001    0.000    0.001    0.000 context.py:501(insert_function)
       82    0.000    0.000    0.001    0.000 interpreter.py:2032(op_LOAD_CONST)
        1    0.000    0.000    0.001    0.001 rangeobj.py:1(<module>)
        1    0.000    0.000    0.001    0.001 tz.py:1(<module>)
        2    0.000    0.000    0.001    0.001 arrayobj.py:4000(safecast_intp)
       73    0.000    0.000    0.001    0.000 __init__.py:784(joinpath)
       45    0.000    0.000    0.001    0.000 typing.py:801(__init__)
     1604    0.001    0.000    0.001    0.000 functools.py:65(wraps)
     2714    0.001    0.000    0.001    0.000 util.py:185(is_consecutive)
       17    0.000    0.000    0.001    0.000 module.py:145(data_layout)
      566    0.001    0.000    0.001    0.000 {built-in method numpy.array}
     2502    0.001    0.000    0.001    0.000 {method 'decode' of 'bytes' objects}
       27    0.000    0.000    0.001    0.000 typing.py:407(__getitem__)
        1    0.000    0.000    0.001    0.001 book.py:1203(parse_globals)
     4531    0.001    0.000    0.001    0.000 artist.py:1567(<genexpr>)
      225    0.001    0.000    0.001    0.000 core.py:455(__init__)
        1    0.000    0.000    0.001    0.001 context.py:70(RLock)
       24    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:55(add_newdoc_for_scalar_type)
     1072    0.001    0.000    0.001    0.000 cpu_options.py:131(__init__)
       92    0.000    0.000    0.001    0.000 ssa.py:300(on_assign)
     8570    0.001    0.000    0.001    0.000 event.py:108(kind)
       14    0.000    0.000    0.001    0.000 cgutils.py:646(_loop_nest)
       73    0.000    0.000    0.001    0.000 pathlib.py:1111(open)
       25    0.000    0.000    0.001    0.000 std.py:574(_decr_instances)
       18    0.000    0.000    0.001    0.000 core.py:4889(parseImpl)
        3    0.000    0.000    0.001    0.000 models.py:617(as_return)
       66    0.000    0.000    0.001    0.000 npydecl.py:162(<listcomp>)
       11    0.000    0.000    0.001    0.000 nanops.py:78(__init__)
     2353    0.001    0.000    0.001    0.000 inspect.py:277(isfunction)
        9    0.000    0.000    0.001    0.000 arraydecl.py:176(generic)
       44    0.000    0.000    0.001    0.000 _base.py:52(__init__)
     1037    0.001    0.000    0.001    0.000 imputils.py:37(decorate)
        1    0.000    0.000    0.001    0.001 dataframe_protocol.py:1(<module>)
     9562    0.001    0.000    0.001    0.000 inspect.py:2687(name)
        1    0.000    0.000    0.001    0.001 groupby.py:826(GroupBy)
       19    0.000    0.000    0.001    0.000 deprecation.py:316(delete_parameter)
       17    0.000    0.000    0.001    0.000 transforms.py:90(_populate_function_pm)
        1    0.000    0.000    0.001    0.001 callwrapper.py:66(emit_cleanup)
 3344/795    0.001    0.000    0.001    0.000 __init__.py:362(recursive_subclasses)
       21    0.000    0.000    0.001    0.000 common.py:1652(pandas_dtype)
       11    0.000    0.000    0.001    0.000 packer.py:109(<listcomp>)
        1    0.000    0.000    0.001    0.001 cmathdecl.py:1(<module>)
       11    0.000    0.000    0.001    0.000 transforms.py:527(find_ranges)
     2193    0.001    0.000    0.001    0.000 types.py:205(__new__)
       10    0.000    0.000    0.001    0.000 core.py:2791(_generateDefaultName)
        1    0.000    0.000    0.001    0.001 accessors.py:1(<module>)
       12    0.000    0.000    0.001    0.000 module.py:56(__str__)
        1    0.000    0.000    0.001    0.001 _io.py:1(<module>)
      990    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
       29    0.000    0.000    0.001    0.000 nanops.py:80(<genexpr>)
      156    0.001    0.000    0.001    0.000 posixpath.py:338(normpath)
      280    0.001    0.000    0.001    0.000 contextlib.py:462(push)
      935    0.001    0.000    0.001    0.000 enum.py:12(_is_descriptor)
        7    0.000    0.000    0.001    0.000 decorator.py:75(__init__)
       60    0.000    0.000    0.001    0.000 __init__.py:813(_open_file_or_url)
  259/158    0.001    0.000    0.001    0.000 packer.py:175(rec)
       79    0.000    0.000    0.001    0.000 core.py:3601(__init__)
       14    0.000    0.000    0.001    0.000 cgutils.py:486(for_range)
      821    0.001    0.000    0.001    0.000 value.py:81(__init__)
      275    0.000    0.000    0.001    0.000 inspect.py:2703(replace)
       11    0.000    0.000    0.001    0.000 byteflow.py:1513(__init__)
        4    0.000    0.000    0.001    0.000 tupleobj.py:377(tuple_to_tuple)
     1170    0.001    0.000    0.001    0.000 values.py:575(function_type)
     3383    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.001    0.001 compdoc.py:374(locate_named_stream)
       11    0.000    0.000    0.001    0.000 untyped_passes.py:284(run_pass)
        1    0.000    0.000    0.001    0.001 getlimits.py:158(_register_known_types)
      825    0.000    0.000    0.001    0.000 compiler_machinery.py:432(get)
     5164    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.lock' objects}
      275    0.000    0.000    0.001    0.000 compiler_machinery.py:188(_validate_pass)
     1147    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:826(find_spec)
     1762    0.001    0.000    0.001    0.000 __init__.py:1455(debug)
     1582    0.000    0.000    0.001    0.000 generic.py:42(_instancecheck)
        1    0.000    0.000    0.001    0.001 compdoc.py:414(_locate_stream)
      205    0.000    0.000    0.001    0.000 typeconv.py:117(_cb_update)
       37    0.000    0.000    0.001    0.000 core.py:2984(parseImpl)
        5    0.000    0.000    0.001    0.000 decorators.py:226(generated_jit)
       66    0.000    0.000    0.001    0.000 numpy_support.py:253(resolve_output_type)
       15    0.000    0.000    0.001    0.000 core.py:2792(charsAsStr)
       27    0.000    0.000    0.001    0.000 typing.py:532(Literal)
       14    0.000    0.000    0.001    0.000 core.py:595(set_parse_action)
      165    0.000    0.000    0.001    0.000 __init__.py:389(<genexpr>)
       25    0.000    0.000    0.001    0.000 utils.py:264(_screen_shape_linux)
        1    0.000    0.000    0.001    0.001 nrtopt.py:1(<module>)
      322    0.000    0.000    0.001    0.000 function_base.py:461(_add_docstring)
        1    0.000    0.000    0.001    0.001 values.py:1(<module>)
      912    0.000    0.000    0.001    0.000 npydecl.py:220(<genexpr>)
       11    0.000    0.000    0.001    0.000 lowering.py:816(normal_handler)
       11    0.000    0.000    0.001    0.000 accessor.py:176(add_delegate_accessors)
       48    0.001    0.000    0.001    0.000 dispatcher.py:244(__init__)
        1    0.000    0.000    0.001    0.001 arrow_parser_wrapper.py:1(<module>)
        2    0.000    0.000    0.001    0.000 heapq.py:1(<module>)
        1    0.000    0.000    0.001    0.001 blas.py:1(<module>)
     5092    0.001    0.000    0.001    0.000 types.py:246(wrap_constant_value)
       11    0.000    0.000    0.001    0.000 bytecode.py:311(from_function)
      385    0.001    0.000    0.001    0.000 posixpath.py:140(basename)
       22    0.000    0.000    0.001    0.000 serialize.py:51(dumps)
       10    0.000    0.000    0.001    0.000 extras.py:234(__init__)
      298    0.001    0.000    0.001    0.000 models.py:103(traverse_types)
       11    0.000    0.000    0.001    0.000 accessor.py:63(_add_delegate_accessors)
 1108/981    0.001    0.000    0.001    0.000 types.py:127(__eq__)
     5174    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
       63    0.000    0.000    0.001    0.000 models.py:650(set)
       11    0.000    0.000    0.001    0.000 ssa.py:160(_run_block_analysis)
     3644    0.001    0.000    0.001    0.000 abstract.py:114(__repr__)
     5174    0.001    0.000    0.001    0.000 {method 'index' of 'tuple' objects}
       10    0.000    0.000    0.001    0.000 extras.py:238(getdoc)
       37    0.000    0.000    0.001    0.000 module.py:176(global_variables)
       26    0.000    0.000    0.001    0.000 typing.py:1194(__getitem__)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
       44    0.000    0.000    0.001    0.000 removerefctpass.py:51(valid_input)
      121    0.000    0.000    0.001    0.000 typing.py:267(_remove_dups_flatten)
      303    0.000    0.000    0.001    0.000 typeinfer.py:515(<listcomp>)
       23    0.000    0.000    0.001    0.000 static_getitem.py:147(match)
      322    0.000    0.000    0.001    0.000 npydecl.py:52(<listcomp>)
      279    0.001    0.000    0.001    0.000 typing.py:206(_collect_type_vars)
     1323    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:165(__init__)
