Creating surface profile...
Computing temperature evolution...
Visualisation
         4014645 function calls (3968377 primitive calls) in 6.743 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.002    0.000 enum.py:483(_create_)
     1192    0.000    0.000    0.002    0.000 {built-in method _abc._abc_instancecheck}
       97    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1343(_path_hooks)
        1    0.000    0.000    0.002    0.002 accessor.py:147(StringMethods)
       28    0.001    0.000    0.002    0.000 util.py:182(_collapse_string_to_ranges)
        1    0.000    0.000    0.002    0.002 defmatrix.py:1(<module>)
        2    0.000    0.000    0.002    0.001 shape_base.py:1(<module>)
     1922    0.001    0.000    0.002    0.000 typing.py:986(__setattr__)
 1607/205    0.000    0.000    0.002    0.000 abc.py:121(__subclasscheck__)
       14    0.000    0.000    0.002    0.000 __init__.py:413(flex_arith_method_FRAME)
        1    0.000    0.000    0.002    0.002 check.py:1(<module>)
 1607/205    0.002    0.000    0.002    0.000 {built-in method _abc._abc_subclasscheck}
      618    0.001    0.000    0.002    0.000 _inspect.py:96(getargspec)
     7521    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
       97    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
        1    0.000    0.000    0.002    0.002 widgets.py:1(<module>)
      322    0.000    0.000    0.002    0.000 function_base.py:475(add_newdoc)
      728    0.001    0.000    0.002    0.000 inspect.py:2703(replace)
        1    0.000    0.000    0.002    0.002 __init__.py:32(__enter__)
    27400    0.002    0.000    0.002    0.000 {method 'item' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.002    0.002 rolling.py:1(<module>)
        2    0.000    0.000    0.002    0.001 dates.py:1(<module>)
        2    0.000    0.000    0.002    0.001 _add_newdocs.py:1(<module>)
     2235    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
        1    0.000    0.000    0.002    0.002 _csr.py:1(<module>)
        1    0.000    0.000    0.002    0.002 shutil.py:1(<module>)
   114/57    0.000    0.000    0.002    0.000 core.py:3724(<listcomp>)
      745    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
        5    0.000    0.000    0.002    0.000 dataclasses.py:1156(dataclass)
      135    0.002    0.000    0.002    0.000 {built-in method builtins.compile}
       78    0.001    0.000    0.002    0.000 _decorators.py:305(<listcomp>)
        1    0.000    0.000    0.002    0.002 cli.py:1(<module>)
        2    0.000    0.000    0.002    0.001 pickle.py:1(<module>)
      778    0.002    0.000    0.002    0.000 {method '__exit__' of '_io._IOBase' objects}
      744    0.001    0.000    0.002    0.000 inspect.py:66(get_annotations)
       53    0.000    0.000    0.002    0.000 utils.py:341(disp_trim)
       20    0.000    0.000    0.002    0.000 core.py:4779(parseImpl)
       22    0.000    0.000    0.002    0.000 dataclasses.py:412(_create_fn)
    30721    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
        2    0.000    0.000    0.002    0.001 transforms.py:1(<module>)
     4235    0.002    0.000    0.002    0.000 {built-in method builtins.sorted}
      257    0.000    0.000    0.002    0.000 missing.py:108(isna)
        1    0.000    0.000    0.002    0.002 lapack.py:1(<module>)
       55    0.000    0.000    0.002    0.000 core.py:3643(<listcomp>)
      381    0.000    0.000    0.002    0.000 typing.py:515(<genexpr>)
        1    0.000    0.000    0.002    0.002 linalg.py:1(<module>)
       97    0.002    0.000    0.002    0.000 {built-in method posix.listdir}
        3    0.000    0.000    0.002    0.001 ops.py:1(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:210(_check_versions)
      257    0.000    0.000    0.002    0.000 missing.py:191(_isna)
        2    0.000    0.000    0.002    0.001 core.py:5684(srange)
    17603    0.002    0.000    0.002    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.002    0.002 core.py:5798(<listcomp>)
      169    0.001    0.000    0.002    0.000 colors.py:307(_to_rgba_no_colorcycle)
        1    0.000    0.000    0.002    0.002 _json.py:1(<module>)
        1    0.000    0.000    0.002    0.002 font_manager.py:1530(_load_fontmanager)
     4814    0.001    0.000    0.002    0.000 timemachine.py:18(<lambda>)
        1    0.000    0.000    0.002    0.002 backend_tools.py:1(<module>)
        1    0.000    0.000    0.002    0.002 fromnumeric.py:1(<module>)
       32    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(linspace)
      910    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:198(cb)
     8062    0.001    0.000    0.002    0.000 enum.py:678(__new__)
        1    0.000    0.000    0.002    0.002 ExifTags.py:20(Base)
      850    0.000    0.000    0.002    0.000 colors.py:213(_is_nth_color)
      577    0.000    0.000    0.002    0.000 typing.py:137(_type_convert)
       32    0.001    0.000    0.002    0.000 function_base.py:23(linspace)
      253    0.000    0.000    0.002    0.000 sre_parse.py:97(closegroup)
      160    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(column_stack)
  266/157    0.000    0.000    0.002    0.000 core.py:1857(name)
     3913    0.001    0.000    0.002    0.000 inspect.py:2969(<genexpr>)
      910    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:71(__init__)
       32    0.000    0.000    0.001    0.000 colors.py:399(to_rgba_array)
        1    0.000    0.000    0.001    0.001 engines.py:1(<module>)
     5691    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.001    0.001 wavfile.py:30(WAVE_FORMAT)
        1    0.000    0.000    0.001    0.001 font_manager.py:964(json_load)
  215/110    0.000    0.000    0.001    0.000 core.py:1832(default_name)
     1078    0.001    0.000    0.001    0.000 enum.py:470(__setattr__)
        2    0.000    0.000    0.001    0.001 pytables.py:1(<module>)
     3598    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:897(__exit__)
        5    0.000    0.000    0.001    0.000 __init__.py:299(loads)
        1    0.000    0.000    0.001    0.001 __init__.py:274(load)
       62    0.000    0.000    0.001    0.000 core.py:1352(__add__)
        1    0.000    0.000    0.001    0.001 dtypes.py:1(<module>)
       68    0.000    0.000    0.001    0.000 typing.py:1147(copy_with)
    33/15    0.000    0.000    0.001    0.000 core.py:4373(parseImpl)
        1    0.000    0.000    0.001    0.001 decoder.py:1(<module>)
        5    0.000    0.000    0.001    0.000 decoder.py:332(decode)
      225    0.000    0.000    0.001    0.000 typing.py:947(__init__)
        1    0.000    0.000    0.001    0.001 _mio5.py:1(<module>)
     3598    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:893(__enter__)
        1    0.000    0.000    0.001    0.001 _tzpath.py:1(<module>)
        1    0.000    0.000    0.001    0.001 book.py:598(biff2_8_load)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
        5    0.000    0.000    0.001    0.000 decoder.py:343(raw_decode)
      898    0.001    0.000    0.001    0.000 __init__.py:89(find_spec)
        1    0.000    0.000    0.001    0.001 expr.py:1(<module>)
   256/18    0.000    0.000    0.001    0.000 ast.py:414(visit)
       97    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
     25/6    0.000    0.000    0.001    0.000 core.py:3816(streamline)
       44    0.000    0.000    0.001    0.000 _base.py:67(__set_name__)
     78/4    0.000    0.000    0.001    0.000 core.py:909(_parseCache)
   256/18    0.000    0.000    0.001    0.000 ast.py:420(generic_visit)
     2980    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        1    0.000    0.000    0.001    0.001 rolling.py:1807(Rolling)
     35/5    0.000    0.000    0.001    0.000 core.py:3675(streamline)
        1    0.000    0.000    0.001    0.001 resources.py:1(<module>)
        1    0.000    0.000    0.001    0.001 groupby.py:851(GroupBy)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
       37    0.000    0.000    0.001    0.000 typing.py:1138(__getitem__)
       14    0.000    0.000    0.001    0.000 core.py:114(doc_note)
        1    0.000    0.000    0.001    0.001 core.py:400(ParserElement)
      544    0.000    0.000    0.001    0.000 {built-in method builtins.next}
      344    0.001    0.000    0.001    0.000 inspect.py:653(_findclass)
        1    0.000    0.000    0.001    0.001 config_init.py:1(<module>)
       63    0.000    0.000    0.001    0.000 colors.py:1080(reversed)
     1581    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:404(parent)
    24/12    0.000    0.000    0.001    0.000 core.py:4108(parseImpl)
      244    0.001    0.000    0.001    0.000 enum.py:986(__and__)
       50    0.000    0.000    0.001    0.000 deprecation.py:457(<listcomp>)
      160    0.000    0.000    0.001    0.000 shape_base.py:612(column_stack)
       63    0.000    0.000    0.001    0.000 core.py:3783(__init__)
        1    0.000    0.000    0.001    0.001 sheet.py:1(<module>)
        1    0.000    0.000    0.001    0.001 helpers.py:648(make_html_tags)
        1    0.000    0.000    0.001    0.001 helpers.py:590(_makeTags)
2435/2269    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
     2951    0.001    0.000    0.001    0.000 sre_parse.py:173(append)
        1    0.000    0.000    0.001    0.001 _base.py:1559(ExcelFile)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
        7    0.000    0.000    0.001    0.000 typing.py:2267(__new__)
        1    0.000    0.000    0.001    0.001 from_dataframe.py:1(<module>)
      614    0.001    0.000    0.001    0.000 _inspect.py:65(getargs)
        1    0.000    0.000    0.001    0.001 tz.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _basic.py:1(<module>)
     1922    0.001    0.000    0.001    0.000 typing.py:935(_is_dunder)
        2    0.000    0.000    0.001    0.001 polynomial.py:1(<module>)
     8978    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.001    0.001 hmac.py:1(<module>)
        7    0.000    0.000    0.001    0.000 decorator.py:177(create)
      668    0.000    0.000    0.001    0.000 sre_compile.py:447(_simple)
      106    0.000    0.000    0.001    0.000 typing.py:664(__init__)
        2    0.000    0.000    0.001    0.001 dataclasses.py:1333(make_dataclass)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:52(decorator)
       22    0.000    0.000    0.001    0.000 __init__.py:172(flex_method_SERIES)
        2    0.000    0.000    0.001    0.001 function_base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 rrule.py:1(<module>)
        4    0.000    0.000    0.001    0.000 _common.py:1(<module>)
       42    0.001    0.000    0.001    0.000 enum.py:222(<setcomp>)
     5971    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
        7    0.000    0.000    0.001    0.000 typing.py:2247(_make_nmtuple)
        1    0.000    0.000    0.001    0.001 _optional.py:1(<module>)
     27/7    0.000    0.000    0.001    0.000 core.py:4409(streamline)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:41(decorate)
        1    0.000    0.000    0.001    0.001 expanding.py:1(<module>)
       79    0.000    0.000    0.001    0.000 config.py:773(inner)
        6    0.000    0.000    0.001    0.000 decorator.py:200(decorate)
      409    0.001    0.000    0.001    0.000 copy.py:259(_reconstruct)
        2    0.000    0.000    0.001    0.001 _strptime.py:173(__init__)
       63    0.000    0.000    0.001    0.000 colors.py:1099(<dictcomp>)
        1    0.000    0.000    0.001    0.001 __init__.py:445(StrFormatStyle)
        1    0.000    0.000    0.001    0.001 _base.py:547(_AxesBase)
      4/2    0.000    0.000    0.001    0.001 series.py:342(__init__)
       20    0.000    0.000    0.001    0.000 core.py:4956(parseImpl)
        1    0.000    0.000    0.001    0.001 ImagePalette.py:1(<module>)
        1    0.000    0.000    0.001    0.001 defchararray.py:1(<module>)
       31    0.000    0.000    0.001    0.000 typing.py:1223(__getitem__)
     2688    0.001    0.000    0.001    0.000 sre_parse.py:250(match)
        1    0.000    0.000    0.001    0.001 context.py:70(RLock)
        6    0.000    0.000    0.001    0.000 utils.py:1(<module>)
        7    0.000    0.000    0.001    0.000 enum.py:553(<listcomp>)
        1    0.000    0.000    0.001    0.001 numerictypes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 expanding.py:48(Expanding)
       79    0.000    0.000    0.001    0.000 config.py:453(register_option)
        1    0.000    0.000    0.001    0.001 generic.py:175(SeriesGroupBy)
        1    0.000    0.000    0.001    0.001 multi.py:1(<module>)
       58    0.000    0.000    0.001    0.000 contextlib.py:130(__enter__)
       18    0.000    0.000    0.001    0.000 core.py:4889(parseImpl)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
       12    0.000    0.000    0.001    0.000 _docstring.py:57(<listcomp>)
    12104    0.001    0.000    0.001    0.000 {built-in method unicodedata.east_asian_width}
      256    0.000    0.000    0.001    0.000 {method 'sum' of 'numpy.ndarray' objects}
      219    0.000    0.000    0.001    0.000 font_manager.py:922(_json_decode)
        1    0.000    0.000    0.001    0.001 managers.py:1(<module>)
       21    0.000    0.000    0.001    0.000 base.py:464(__init_subclass__)
    10393    0.001    0.000    0.001    0.000 inspect.py:2687(name)
        1    0.000    0.000    0.001    0.001 compdoc.py:374(locate_named_stream)
        1    0.000    0.000    0.001    0.001 getlimits.py:158(_register_known_types)
     7991    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.001    0.001 compdoc.py:414(_locate_stream)
       42    0.000    0.000    0.001    0.000 typing.py:801(__init__)
      241    0.001    0.000    0.001    0.000 typing.py:206(_collect_type_vars)
        1    0.000    0.000    0.001    0.001 dviread.py:1(<module>)
        1    0.000    0.000    0.001    0.001 column.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scimath.py:1(<module>)
       19    0.000    0.000    0.001    0.000 typing.py:523(Optional)
     2846    0.001    0.000    0.001    0.000 sre_parse.py:161(__len__)
      188    0.001    0.000    0.001    0.000 colors.py:1101(<listcomp>)
     2714    0.001    0.000    0.001    0.000 util.py:185(is_consecutive)
     4531    0.001    0.000    0.001    0.000 artist.py:1567(<genexpr>)
       19    0.000    0.000    0.001    0.000 deprecation.py:316(delete_parameter)
        1    0.000    0.000    0.001    0.001 book.py:1203(parse_globals)
        1    0.000    0.000    0.001    0.001 dataframe_protocol.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _core.py:1(<module>)
        1    0.000    0.000    0.001    0.001 base.py:277(Index)
        7    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
        1    0.000    0.000    0.001    0.001 context.py:1(<module>)
        1    0.000    0.000    0.001    0.001 multi.py:210(MultiIndex)
